apellido,frec_pri,frec_seg,freq_rep
EL MAZINI,39,0,0
EL OUAAZIKI,39,0,0
EL OUARYACHI,39,0,0
EMMERSON,39,0,0
EWING,39,0,0
FAGADAR,39,0,0
FAIRCLOUGH,39,0,0
FESTEU,39,0,0
FILIPACHE,39,0,0
FOTI,39,0,0
FOTIN,39,0,0
FRASIN,39,0,0
FRIDAY,39,0,0
GALINOV,39,0,0
GARLICK,39,0,0
GARRATT,39,0,0
GARSIDE,39,0,0
HACHIM,39,0,0
HAKKOU,39,0,0
HAKOUMI,39,0,0
HAPRIAN,39,0,0
HARRAKI,39,0,0
HERLEA,39,0,0
HODOROGA,39,0,0
HOLA,39,0,0
HORBAS,39,0,0
HURJUI,39,0,0
ILLE,39,0,0
IPATE,39,0,0
ISSMAILI,39,0,0
JIKINEH,39,0,0
KATIR,39,0,0
KELLETT,39,0,0
KLYM,39,0,0
KONIECZNY,39,0,0
KOUHATI,39,0,0
LAING,39,0,0
LAKHIAL,39,0,0
LAKHSIM,39,0,0
LAMSYAH,39,0,0
LARHRIB,39,0,0
LATRECHE,39,0,0
LAWRIE,39,0,0
LISITA,39,0,0
LOI,39,0,0
LUNCASU,39,0,0
MAANANI,39,0,0
MAG,39,0,0
MALAESCU,39,0,0
MANDOIU,39,0,0
MANIU,39,0,0
MARCHESINI,39,0,0
MARKOSYAN,39,0,0
MAZGOUT,39,0,0
MEDOUAR,39,0,0
MICHELETTI,39,0,0
MIKAYELYAN,39,0,0
MIRZAN,39,0,0
MIZAB,39,0,0
MOCODEAN,39,0,0
MOFFAT,39,0,0
MOREANU,39,0,0
MUTH,39,0,0
NAHAPETYAN,39,0,0
NAUMENKO,39,0,0
NECULCEA,39,0,0
NIE,39,0,0
NISIPEANU,39,0,0
NKRUMAH,39,0,0
NMEG,39,0,0
OFOSU,39,0,0
ORZAN,39,0,0
OULAD CHAIB,39,0,0
OULAHYANE,39,0,0
OVERTON,39,0,0
PANTIR,39,0,0
PASERE,39,0,0
PETREACA,39,0,0
PETTY,39,0,0
PIRVA,39,0,0
PLOTNIKOVA,39,0,0
PODEA,39,0,0
POLLIO,39,0,0
PRICOPI,39,0,0
PUT,39,0,0
REBEGEA,39,0,0
REDOUAN,39,0,0
RIDGWAY,39,0,0
ROSCOE,39,0,0
RUSNAK,39,0,0
SACUIU,39,0,0
SAFARYAN,39,0,0
SANDULACHE,39,0,0
SAVOIU,39,0,0
SEALEY,39,0,0
SEAMAN,39,0,0
SHANKS,39,0,0
SHEA,39,0,0
SLOBODA,39,0,0
SNELLING,39,0,0
SOFRON,39,0,0
SPANIOL,39,0,0
STAKHIV,39,0,0
STEADMAN,39,0,0
STEFANSKI,39,0,0
STOENICA,39,0,0
STRIMBU,39,0,0
STRUGARIU,39,0,0
SUBEDI,39,0,0
SUMAN,39,0,0
SZABADI,39,0,0
TAHROUCHT,39,0,0
TALMACIU,39,0,0
TARALUNGA,39,0,0
TAT,39,0,0
TECUCEANU,39,0,0
THIRY,39,0,0
TOMASZEWSKA,39,0,0
TRAILA,39,0,0
TROFIMOV,39,0,0
TRUPINA,39,0,0
URBANSKA,39,0,0
VESCAN,39,0,0
VOSKANYAN,39,0,0
WALE,39,0,0
WHITELAW,39,0,0
WITKOWSKA,39,0,0
ZEROIL,39,0,0
LASTIRI,38,83,0
CERECINOS,38,73,0
GABARREZ,38,69,0
AMBOU,38,67,0
ULPIANO,38,67,0
ESCORIAZA,38,66,0
ANTONIANO,38,63,0
GOMEZ PINTO,38,63,0
MARTIN DE RUEDAS,38,63,0
TENEDA,38,63,0
GARCIA BALTASAR,38,62,0
CHALEZQUER,38,61,0
PINEIRO,38,61,0
LOPEZ DE SAGREDO,38,60,5
ASTEASU,38,60,0
BEREGINAL,38,60,0
MATINEZ,38,60,0
NAQUI,38,60,0
SOBRECASES,38,60,0
ANOLL,38,59,0
CIRUELAS,38,59,0
OFERIL,38,59,0
DE LATORRE,38,58,0
ORGAMBIDE,38,58,0
PRESTAMERO,38,57,0
RIBATE,38,57,0
RUIZ ESQUIDE,38,57,0
UCLE,38,57,0
ALZAA,38,56,0
ECHUACA,38,56,0
LOPEZ OLIVA,38,56,0
LUYANDO,38,56,0
SERRABLO,38,56,0
ESNARRIAGA,38,55,0
MANSILLAS,38,55,0
VILET,38,55,0
ALDECOCEA,38,54,0
CARRELO,38,54,0
DE ALVA,38,54,0
DE SIQUEIRA,38,54,0
ENGUID,38,54,0
ARBON,38,53,0
CARRANQUE,38,53,0
CUASAPAZ,38,53,0
DEL PULGAR,38,53,0
IRUNGARAY,38,53,0
LAILLA,38,53,0
MUSOLL,38,53,0
PUCHAES,38,53,0
RIDES,38,53,0
ALVARAN,38,52,0
CARDEZO,38,52,0
NORRO,38,52,0
RETORTA,38,52,0
BALARI,38,51,0
CARRANCEJA,38,51,0
CRUZANS,38,51,0
DE AZCARATE,38,51,0
FERNANDEZ CAÑAVERAL,38,51,0
LASURTEGUI,38,51,0
PERICO,38,51,0
PUYANE,38,51,0
AREU,38,50,0
ARISTEGUIETA,38,50,0
CAABEIRO,38,50,0
LAMESA,38,50,0
VILASALO,38,50,0
BARRETE,38,48,0
BOTELLAS,38,48,0
COBIJA,38,48,0
GRANOBLES,38,48,0
GUINALIU,38,48,0
ISAMA,38,48,0
JUANDEABURRE,38,48,0
LACHAGA,38,48,0
LARICO,38,48,0
MATALONGA,38,48,0
PALMON,38,48,0
TOPA,38,48,0
AREIAS,38,47,0
GABIKAGOGEASKOA,38,47,0
MACERA,38,47,0
PERILLO,38,47,0
ACHO,38,46,0
ARCERA,38,46,0
ARTIOLA,38,46,0
ASPARO,38,46,0
BICANDI,38,46,0
CANOA,38,46,0
PAPACEIT,38,46,0
RODIGUEZ,38,46,0
TAUSIA,38,46,0
VIGERIEGO,38,46,0
YAPO,38,46,0
YÑIGUEZ,38,46,0
DEL CAMPILLO,38,45,0
GELOS,38,45,0
GILOLMO,38,45,0
MENA BERNAL,38,45,0
SALBIDE,38,45,0
SORBAS,38,45,0
CAROZ,38,44,0
CASTRANADO,38,44,0
CELEDON,38,44,0
GILS,38,44,0
SAEZ DE URABAIN,38,44,0
VILAS BOAS,38,44,0
ABRUÑEIRAS,38,43,0
ARCAUTE,38,43,0
CERNICHARO,38,43,0
DIAZ BAJO,38,43,0
FERO,38,43,0
MACHIRANT,38,43,0
NAVAJON,38,43,0
RODRIGUEZ DE LIEBANA,38,43,0
TINADONIS,38,43,0
ISAL,38,42,0
MARTIN PALANCO,38,42,0
RIELLO,38,42,0
SAMBOY,38,42,0
ABOU MEDLEJ,38,41,0
DUPLAS,38,41,0
GINESTRA,38,41,0
LIPPERHEIDE,38,41,0
LORITA,38,41,0
RECAÑO,38,41,0
AGABO,38,40,0
CASTELANI,38,40,0
FERNANDEZ TORIBIO,38,40,0
GRAJERO,38,40,0
MALONGA,38,40,0
NAVASAL,38,40,0
SECAIRA,38,40,0
VELOSA,38,40,0
VILLABOA,38,40,0
BONDI,38,39,0
ESCLASANS,38,39,0
HEBLE,38,39,0
LARRAÑEGUI,38,39,0
PEREZ PORTABELLA,38,39,0
RAYMI,38,39,0
ZAMPALO,38,39,0
ANSEAN,38,38,0
BARRAINCUA,38,38,0
BERROSPE,38,38,0
BODRO,38,38,0
CASADAS,38,38,0
PACAREU,38,38,0
REDOL,38,38,0
ROUSSE,38,38,0
SAHUCO,38,38,0
SANCHEZ GOMEZ,38,38,0
SECA,38,38,0
VALDIVIESO MORQUECHO,38,38,0
ALVAREZ CEDRON,38,37,0
ASCANTA,38,37,0
BELCHIOR,38,37,0
CORMANO,38,37,0
ESCARIHUELA,38,37,0
GOZATEGUI,38,37,0
HONGUERO,38,37,0
LUCUIX,38,37,0
MAPELLI,38,37,0
TAYPE,38,37,0
TRADACETE,38,37,0
CAMBRELENG,38,36,0
ENCINAL,38,36,0
GONZALEZ BARROS,38,36,0
HUARINGA,38,36,0
MARTIN PERALTA,38,36,0
PEÑALVERT,38,36,0
REDOLI,38,36,0
RENDOS,38,36,0
TENJIDO,38,36,0
TERME,38,36,0
TEULON,38,36,0
BISA,38,35,0
BUERIA,38,35,0
CALUÑA,38,35,0
CUCHALLO,38,35,0
DURRUTI,38,35,0
ELEJOSTE,38,35,0
ELGARRISTA,38,35,0
FOVED,38,35,0
LEGAZCUE,38,35,0
MAMPASO,38,35,0
MARTINEZ ARROYO,38,35,0
MIDENCE,38,35,0
MONTROY,38,35,0
RUSINOVA,38,35,0
UBANELL,38,35,0
VITRIAN,38,35,0
HARPALANI,38,34,19
AMOEIRO,38,34,0
BONSON,38,34,0
CASANELLES,38,34,0
CASET,38,34,0
DANOVA,38,34,0
GORINES,38,34,0
IÑAN,38,34,0
LAFOURCADE,38,34,0
LANGUIZ,38,34,0
PREÑANOSA,38,34,0
RICOLFE,38,34,0
VALDIVIEJAS,38,34,0
YANQUI,38,34,0
ARSIS,38,33,0
BAJEN,38,33,0
BEANO,38,33,0
CABRATOSA,38,33,0
CAZCO,38,33,0
ENGENIOS,38,33,0
FRISON,38,33,0
GARCIA DE CASASOLA,38,33,0
GARRIES,38,33,0
IÑAGUAZO,38,33,0
JOVENA,38,33,0
PAYAROLS,38,33,0
VALLUGERA,38,33,0
YEROBI,38,33,0
ZAMUZ,38,33,0
ZUMALAVE,38,33,0
ADINA,38,32,0
ALVAREZ SOTOMAYOR,38,32,0
CELESTER,38,32,0
CHICAMPO,38,32,0
CHUNGARA,38,32,0
CRUA,38,32,0
GARBARINO,38,32,0
MAUPOEY,38,32,0
MAURENZA,38,32,0
NIDAGUILA,38,32,0
PARADELLS,38,32,0
SATAN,38,32,0
SEVIDANES,38,32,0
TALLARDA,38,32,0
TROCONIS,38,32,0
ARTIAGOITIA,38,31,0
BELSOL,38,31,0
CHANCHO,38,31,0
IÑURRATEGI,38,31,0
JOFFRE,38,31,0
LABODIA,38,31,0
MARCUARTU,38,31,0
ORTIZA,38,31,0
PITTO,38,31,0
PREVI,38,31,0
ROMEROSA,38,31,0
ROSDEVALL,38,31,0
ARRIOLS,38,30,0
DIAZ TRECHUELO,38,30,0
ELPUENTE,38,30,0
ERAUS,38,30,0
GARCIA DE PASO,38,30,0
MATEOS DE LA HIGUERA,38,30,0
MECOLETA,38,30,0
PLUVINS,38,30,0
SANTA DARIA,38,30,0
SISTANE,38,30,0
STAYKOVA,38,30,0
TASHIGUANO,38,30,0
YSABEL,38,30,0
KHATNANI,38,29,17
ALBAIDA,38,29,0
ALBUIN,38,29,0
BIGURI,38,29,0
CORSIN,38,29,0
CUVI,38,29,0
DAMONT,38,29,0
JIMENEZ CARLES,38,29,0
LARTIGUE,38,29,0
LEG,38,29,0
LOIRO,38,29,0
MAGNIEN,38,29,0
MASSET,38,29,0
PEREZ MUÑOZ,38,29,0
PEROMARTA,38,29,0
PEYROLON,38,29,0
PIANA,38,29,0
QUINDI,38,29,0
RESPUELA,38,29,0
RUBA,38,29,0
SALCIDOS,38,29,0
SALSIDUA,38,29,0
ZABAU,38,29,0
ACHONDO,38,28,0
BRIL,38,28,0
DE GUINEA,38,28,0
DE LA BELDAD,38,28,0
DEMARCHI,38,28,0
DUPORT,38,28,0
FERNANDEZ BACA,38,28,0
JOB,38,28,0
MAHAYUB,38,28,0
MARTINEZ SALINAS,38,28,0
MHAND,38,28,0
NOSELLAS,38,28,0
PADERNIA,38,28,0
POLIDANO,38,28,0
RAMIREZ VERGER,38,28,0
ROYER,38,28,0
BALDOMAR,38,27,0
BERNILS,38,27,0
FORMATJE,38,27,0
GONZALEZ DEL CASTILLO,38,27,0
HERNANDEZ DE LA HUERTA,38,27,0
LAUDES,38,27,0
LORENZO ARROYO,38,27,0
MUXACH,38,27,0
NENKOVA,38,27,0
NIELLES,38,27,0
ROZAMONTES,38,27,0
SAENZ DE CAMARA,38,27,0
SUGUE,38,27,0
ULERIO,38,27,0
BANCHERO,38,26,0
EL MAATI,38,26,0
FAJAR,38,26,0
HAVA,38,26,0
LONGAY,38,26,0
VALDEHERMOSO,38,26,0
ACUNA,38,25,0
BERDOY,38,25,0
CAMPORA,38,25,0
DE LA AZUELA,38,25,0
ESCARAY,38,25,0
GARBERO,38,25,0
GONZALEZ DE MENDIBIL,38,25,0
LAMUA,38,25,0
MUNDILLA,38,25,0
PALENCIAS,38,25,0
ROVALINO,38,25,0
RUIZ DE MOLINA,38,25,0
TULMO,38,25,0
WUST,38,25,0
XAMBO,38,25,0
SHAMDASANI,38,24,10
ASIRON,38,24,0
DE LAGUNO,38,24,0
FELIO,38,24,0
FORTIANA,38,24,0
JIMENEZ CASTELLANOS,38,24,0
LAURO,38,24,0
LILLY,38,24,0
LOPEZ RIOBOO,38,24,0
MOYA DE LA TORRE,38,24,0
SANCASTO,38,24,0
TILLER,38,24,0
TORREBELLA,38,24,0
ABDALAHI,38,23,0
BALIRAC,38,23,0
BERRIALES,38,23,0
BHAGWANDAS,38,23,0
CAMPRA,38,23,0
MAGO,38,23,0
PANTALEONI,38,23,0
PEREZ DE HERRASTI,38,23,0
PUICERCUS,38,23,0
UHALTE,38,23,0
ABANTE,38,22,0
ANGELICO,38,22,0
BRONSOMS,38,22,0
CAVAL,38,22,0
ESKUBI,38,22,0
GARCIA DE YEBENES,38,22,0
LABALSA,38,22,0
LLANGA,38,22,0
SALISI,38,22,0
TOTO,38,22,0
HATCHUELL,38,21,5
CRAQUI,38,21,0
FARRER,38,21,0
FLORENCES,38,21,0
GAUDI,38,21,0
HUNGARO,38,21,0
IDIRI,38,21,0
LAPINA,38,21,0
SEDIK,38,21,0
VIGOR,38,21,0
BEFERULL,38,20,0
DE CASA,38,20,0
ESTREDER,38,20,0
LABRE,38,20,0
LAFEBRE,38,20,0
LOPEZ NEGRETE,38,20,0
LURASCHI,38,20,0
MANDAÑA,38,20,0
MAÑUZ,38,20,0
RUIZ DE MARTIN ESTEBAN,38,20,0
SAINES,38,20,0
SPECHT,38,20,0
VILLECHENOUS,38,20,0
ZENITAGOIA,38,20,0
BOLLER,38,19,0
BURRUT,38,19,0
CHUN,38,19,0
DUBERT,38,19,0
EROA,38,19,0
FORMATGE,38,19,0
GALDIN,38,19,0
JOHANNES,38,19,0
LLANQUE,38,19,0
LOPEZ AMO,38,19,0
MAUJO,38,19,0
MORINI,38,19,0
NZO,38,19,0
OLSON,38,19,0
ORTIZ DE MARTIODA,38,19,0
PIMINCHUMO,38,19,0
RODRIGUEZ BERMEJO,38,19,0
ROSCH,38,19,0
SUGRANYES,38,19,0
VALDUCIEL,38,19,0
BAKOUH,38,18,0
BORREDAT,38,18,0
BOUJRAF,38,18,0
BURRIAL,38,18,0
DE LA CABA,38,18,0
LEANDRES,38,18,0
MAHE,38,18,0
MINHAS,38,18,0
OLO,38,18,0
SALGUEIRIÑO,38,18,0
ZLATANOVA,38,18,0
CAYROLS,38,17,0
LECARO,38,17,0
LUCARELLI,38,17,0
ANATOL,38,16,0
APAUSA,38,16,0
BERAN,38,16,0
BORLAND,38,16,0
CAPUANO,38,16,0
CHAPUIS,38,16,0
GARCIA MIÑAUR,38,16,0
GUTIERREZ DE QUIJANO,38,16,0
LIPA,38,16,0
MADKOURI,38,16,0
MARTINEZ VILLANUEV,38,16,0
SANCHEZ AGESTA,38,16,0
VINCENTI,38,16,0
ABALLAY,38,15,0
DUJARDIN,38,15,0
HYUSEINOV,38,15,0
MARSICANO,38,15,0
MARTINET,38,15,0
MILONE,38,15,0
MORAND,38,15,0
MORGANTI,38,15,0
ADANZA,38,14,0
AGIRRETXEA,38,14,0
CLERC,38,14,0
LINDELL,38,14,0
QUERENTES,38,14,0
VENKOVA,38,14,0
ANDALUCIA,38,13,0
ARGELAGUER,38,13,0
BENYOUNES,38,13,0
BIRLAN,38,13,0
DE MONER,38,13,0
JEBBAR,38,13,0
LUC,38,13,0
MORRELL,38,13,0
MUÑOZ POLANCO,38,13,0
SCHIAVON,38,13,0
WAUGH,38,13,0
ZUBER,38,13,0
CEDRO,38,12,0
CHARLOT,38,12,0
DE LA COTERA,38,12,0
KACHAR,38,12,0
KRETSCHMER,38,12,0
MICHELINI,38,12,0
SANTIBURCIO,38,12,0
AMGAR,38,11,0
BERTUCCI,38,11,0
BOSS,38,11,0
BOUZAADALLA,38,11,0
BRANCH,38,11,0
EL ABOUDI,38,11,0
GINGELL,38,11,0
HAMDA,38,11,0
IBE,38,11,0
OTA,38,11,0
OULD BRAHIM,38,11,0
SCHAFFNER,38,11,0
SNOWDON,38,11,0
TALI,38,11,0
WEIGEL,38,11,0
WESSELS,38,11,0
WILES,38,11,0
BEN SLAIMAN,38,10,0
BIJOU,38,10,0
BOSMAN,38,10,0
JAIN,38,10,0
KIMURA,38,10,0
KUPPER,38,10,0
LIUZZI,38,10,0
MIRELA,38,10,0
NICOSIA,38,10,0
RUOCCO,38,10,0
SEBESTYEN,38,10,0
THORP,38,10,0
VARVARO,38,10,0
ABASSI,38,9,0
AICH,38,9,0
ATTAOUIL,38,9,0
BOUSBIBA,38,9,0
CHAAR,38,9,0
CHAMSI,38,9,0
CHRAIBI,38,9,0
EL KHALIL,38,9,0
JASINSKA,38,9,0
KLEINER,38,9,0
KLEMM,38,9,0
LADESA,38,9,0
LURIGADOS,38,9,0
MASOUDI,38,9,0
OMOREGBEE,38,9,0
PIELTAIN,38,9,0
RASCH,38,9,0
SALLAMI,38,9,0
SPIES,38,9,0
YAMADA,38,9,0
ZANET,38,9,0
BRUDER,38,8,0
CHOUAY,38,8,0
DE JUSTO,38,8,0
DI SANTO,38,8,0
EFREMOV,38,8,0
FABRIZIO,38,8,0
IRURIETA,38,8,0
KELLERMANN,38,8,0
KUIPER,38,8,0
LEGROS,38,8,0
MARINEL,38,8,0
OCCHIPINTI,38,8,0
SISTI,38,8,0
TORACHE,38,8,0
WOLFGANG,38,8,0
WUNDERLICH,38,8,0
ZENASNI,38,8,0
BOUHAMMOU,38,7,0
BOUKADID,38,7,0
CIOVICA,38,7,0
DI GIORGIO,38,7,0
EL KASIMI,38,7,0
ELDER,38,7,0
FREDRIKSSON,38,7,0
GARCIA CASILLAS,38,7,0
GODARD,38,7,0
HABJAOUI,38,7,0
KAMAR,38,7,0
LITVINOVA,38,7,0
MASLOUHI,38,7,0
MILITELLO,38,7,0
PATANE,38,7,0
REZKI,38,7,0
RUSCONI,38,7,0
SONI,38,7,0
STILL,38,7,0
ALOUAN,38,6,0
CANNIZZARO,38,6,0
DENISOV,38,6,0
EDOSOMWAN,38,6,0
EL ANBI,38,6,0
EL HAOUHAY,38,6,0
EL MOJAHID,38,6,0
FRIEBEL,38,6,0
GAMAL,38,6,0
HADID,38,6,0
HARRAT,38,6,0
HINDS,38,6,0
HOHL,38,6,0
INGRASSIA,38,6,0
KALINOWSKA,38,6,0
KUPPERS,38,6,0
LANGTON,38,6,0
LEMKADDEM,38,6,0
MAJER,38,6,0
MISBAH,38,6,0
MOUHOUB,38,6,0
OUANIT,38,6,0
SABBAN,38,6,0
SAKALI,38,6,0
SANSOM,38,6,0
STEFANSKA,38,6,0
STRUCK,38,6,0
ALLSOPP,38,5,0
ARSLAN,38,5,0
BERGGREN,38,5,0
CHIRICO,38,5,0
DAHRI,38,5,0
DONI,38,5,0
EL HAKKAOUI,38,5,0
GATEJ,38,5,0
GEMMELL,38,5,0
HEITMANN,38,5,0
HINDLE,38,5,0
JOOS,38,5,0
KIBAL,38,5,0
KOPER,38,5,0
KUBIK,38,5,0
MOULTON,38,5,0
NAKMOUCH,38,5,0
SALIOU,38,5,0
WICK,38,5,0
WIDMANN,38,5,0
ZHUKOV,38,5,0
ZNAIDI,38,5,0
ADAMSKI,38,0,0
ADLANI,38,0,0
AHADDOUT,38,0,0
AITCHISON,38,0,0
ALECSA,38,0,0
AMELLAH,38,0,0
ARSU,38,0,0
AYAZ,38,0,0
AYOUJIL,38,0,0
AZMAT,38,0,0
BACRAU,38,0,0
BADIAGA,38,0,0
BAGNALL,38,0,0
BALDEAN,38,0,0
BALFOUR,38,0,0
BALLOUT,38,0,0
BANCOS,38,0,0
BANUT,38,0,0
BAOU,38,0,0
BARLADEANU,38,0,0
BARTLEY,38,0,0
BEDNARCZYK,38,0,0
BELAMCHICH,38,0,0
BELFAKIR,38,0,0
BELHAJOUJ,38,0,0
BENHAMZA,38,0,0
BENYAMNA,38,0,0
BERCU,38,0,0
BERHIL,38,0,0
BERRAK,38,0,0
BOIER,38,0,0
BOOS,38,0,0
BOUZAGAOUI,38,0,0
BOUZEROUATA,38,0,0
BRADESCU,38,0,0
BRANZA,38,0,0
BRINDLEY,38,0,0
BRYSON,38,0,0
CAFADARU,38,0,0
CARAMIDARU,38,0,0
CATRINOI,38,0,0
CECCARELLI,38,0,0
CHAKOR,38,0,0
CHERA,38,0,0
CHINDEA,38,0,0
CHISU,38,0,0
CHLEKH,38,0,0
CHOUIAKH,38,0,0
CHOUITER,38,0,0
CIOCIU,38,0,0
CLOSE,38,0,0
CONDRAT,38,0,0
CONDURAT,38,0,0
COULTER,38,0,0
CRAIOVEANU,38,0,0
CRUMP,38,0,0
CUCERZAN,38,0,0
DAYFOLLAH,38,0,0
DEANE,38,0,0
DOAGA,38,0,0
DOROS,38,0,0
DRIMUS,38,0,0
DUICU,38,0,0
DURMUS,38,0,0
ECHARKAOUI,38,0,0
EL ALLALY,38,0,0
EL ARABY,38,0,0
EL AZRI,38,0,0
EL BOUZDOUDI,38,0,0
EL GHANDOUR,38,0,0
EL HAJJAOUI,38,0,0
EL HATTACH,38,0,0
EL KENFAOUI,38,0,0
EL MOUADEN,38,0,0
EL MZAHEM,38,0,0
EL OURZADI,38,0,0
ELTON,38,0,0
ES SAID,38,0,0
ESSAIM,38,0,0
ESSIEN,38,0,0
ETTAKI,38,0,0
EZZAOUIA,38,0,0
FALLOWS,38,0,0
FARCAU,38,0,0
FEAR,38,0,0
FEGAN,38,0,0
FIELDS,38,0,0
FOTEA,38,0,0
FRITZSCHE,38,0,0
FURST,38,0,0
GARTIT,38,0,0
GEORGITA,38,0,0
GHENCIU,38,0,0
GHIT,38,0,0
GLONT,38,0,0
GOGOASE,38,0,0
GROOM,38,0,0
GUREI,38,0,0
HAFIANI,38,0,0
HAJJOUT,38,0,0
HANE,38,0,0
HATCH,38,0,0
HATIT,38,0,0
HENDRICKX,38,0,0
HOLHOS,38,0,0
HOMAN,38,0,0
IAGAR,38,0,0
IGWE,38,0,0
ILISEI,38,0,0
IVANA,38,0,0
IVELINOV,38,0,0
JABLI,38,0,0
JADIL,38,0,0
JAKOBSSON,38,0,0
JANOWSKI,38,0,0
JLILOU,38,0,0
JUCHI,38,0,0
KALIN,38,0,0
KEEBLE,38,0,0
KOLISNYK,38,0,0
KOMIRI,38,0,0
KONONENKO,38,0,0
KUCHER,38,0,0
KUN,38,0,0
LAASIRI,38,0,0
LASEK,38,0,0
LEVYTSKA,38,0,0
LOVEDAY,38,0,0
LUTSIV,38,0,0
MADDOCKS,38,0,0
MANDRYK,38,0,0
MAQBOOL,38,0,0
MARJAOUI,38,0,0
MARUSCA,38,0,0
MCDOUGALL,38,0,0
MCLELLAN,38,0,0
MECHAAL,38,0,0
METALSI,38,0,0
MEZYAN,38,0,0
MIHAES,38,0,0
MIHET,38,0,0
MINZALA,38,0,0
MINZU,38,0,0
MISHCHENKO,38,0,0
MURARASU,38,0,0
MUSELIANI,38,0,0
NIMIGEAN,38,0,0
NITSCHE,38,0,0
NJAI,38,0,0
NODIS,38,0,0
OGREZEANU,38,0,0
OLIPHANT,38,0,0
OSTAS,38,0,0
OULAD AHMED,38,0,0
OUMGHAR,38,0,0
PALASANU,38,0,0
PANEK,38,0,0
PASCARI,38,0,0
PASNICU,38,0,0
PESTEAN,38,0,0
PITMAN,38,0,0
PLOPEANU,38,0,0
POCOCK,38,0,0
PUNGA,38,0,0
PURCARIU,38,0,0
QIAO,38,0,0
QUIRK,38,0,0
RACHIERU,38,0,0
RASOGA,38,0,0
RBAA,38,0,0
RIGG,38,0,0
RODGER,38,0,0
ROSIU,38,0,0
SABEUR,38,0,0
SACHS,38,0,0
SAFYOUN,38,0,0
SAHIH,38,0,0
SAIHI,38,0,0
SAINSBURY,38,0,0
SALAVASTRU,38,0,0
SALCA,38,0,0
SALLAH,38,0,0
SAMRI,38,0,0
SCLIFOS,38,0,0
SEDKI,38,0,0
SIRAJ,38,0,0
SMAALI,38,0,0
SOAITA,38,0,0
SPIEWAK,38,0,0
STANGACIU,38,0,0
STANISLAV,38,0,0
STETCU,38,0,0
SUGDEN,38,0,0
SURCEL,38,0,0
TABARCEA,38,0,0
TACHALAIT,38,0,0
TALLEH,38,0,0
TALPAS,38,0,0
TINTAR,38,0,0
TOCITU,38,0,0
TOLDEA,38,0,0
TONOYAN,38,0,0
TRIPP,38,0,0
TWIGG,38,0,0
VACARESCU,38,0,0
VAN DEN AKKER,38,0,0
VAN DEN BERGH,38,0,0
VELYCHKO,38,0,0
VICKERY,38,0,0
VLADIMIR,38,0,0
WADDELL,38,0,0
WASIK,38,0,0
WEGMANN,38,0,0
WEIB,38,0,0
YACINI,38,0,0
YAREMKO,38,0,0
ZIMBRU,38,0,0
ZRARA,38,0,0
FAUSTERO,37,98,0
GARRICH,37,80,0
ARRAYAGO,37,79,0
FOLGAROLAS,37,76,0
AGUERREBERE,37,74,0
MARTO,37,73,0
OLLA,37,71,0
DE ALCANTARA,37,70,0
DE LA VELA,37,70,0
EMPER,37,70,0
DESOJO,37,68,0
SALETAS,37,67,0
BOLAINO,37,66,0
DE PALACIOS,37,66,0
LOPEZ DE ULLIBARRI,37,66,0
SEREIX,37,66,0
DE ALVARADO,37,65,0
GERADA,37,65,0
COLLANTES DE TERAN,37,64,0
ESTUDILLOS,37,63,0
FEBRES,37,62,0
SANTIMOTEO,37,62,0
AUDEN,37,61,0
LABARCA,37,61,0
TOCORNAL,37,61,0
CABACES,37,60,0
PARAÑOS,37,60,0
TOUCIDO,37,60,0
GOMARI,37,59,0
BACTER,37,58,0
TARRELA,37,58,0
UTESA,37,58,0
VERRIRE,37,58,0
ECHEBARRIETA,37,57,0
SANTISIMA TRINIDAD,37,57,0
ALBARIÑO,37,56,0
BEOVIDE,37,56,0
LAUP,37,56,0
LECEAGA,37,56,0
ABEGUE,37,55,0
VALERO DE BERNABE,37,55,0
MENAC,37,54,0
PORTELLS,37,54,0
SAMPEDRANO,37,54,0
ALMOZARA,37,53,0
ARISMENDY,37,53,0
BROVIA,37,53,0
CAILLA,37,53,0
GONZALEZ PARDO,37,53,0
LUYO,37,53,0
ARNADILLO,37,52,0
CALAFATE,37,52,0
CASAUCAU,37,52,0
CLERMONT,37,52,0
ESCAYOL,37,52,0
GOSET,37,52,0
LLONGA,37,52,0
MARTINEZ DE MIGUEL,37,52,0
SAMATAN,37,52,0
UÑAC,37,52,0
DEL POYO,37,51,0
ELISO,37,51,0
ESMET,37,51,0
FORET,37,51,0
GARCIA LUJAN,37,51,0
GOZALEZ,37,51,0
OZA,37,51,0
SALAVERRY,37,51,0
BONUS,37,50,0
BORRAJEROS,37,50,0
MOLLONS,37,50,0
TARTE,37,50,0
VIVAN,37,50,0
EZARA,37,49,0
POYATERO,37,49,0
VILLAFAN,37,49,0
VILLAUMBRALES,37,49,0
TEJENA,37,48,5
CAVALHEIRO,37,48,0
ORTIZ DE SOLORZANO,37,48,0
SIFONTES,37,48,0
SULBARAN,37,48,0
ZUPPO,37,48,0
BREHCIST,37,47,0
CAMPOZO,37,47,0
GARCIA CABAÑAS,37,47,0
GAZOLAZ,37,47,0
GERMIÑAS,37,47,0
TEJEO,37,47,0
ZOBRA,37,47,0
BEREINCUA,37,46,0
PUIGBARRACA,37,46,0
VILLAMBROSA,37,46,0
BRUSCAS,37,45,0
CERCIDO,37,45,0
FARIÑO,37,45,0
HERREJON,37,45,0
